SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
SECOAUTH-177: Switch to Mockito
migrate from testNG to Junit #5548
migrate from testNG to Junit #5548
migrate from testNG to Junit #5548
migrate from testNG to Junit #5548
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
fix LOGBACK-765
fix LOGBACK-765
fix LOGBACK-765
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
s/easymock/mockito/
migrate from testNG to Junit #5548
migrate from testNG to Junit #5548
migrate from testNG to Junit #5548
migrate from testNG to Junit #5548
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
removes use og TestNG in favour of Junit
HADOOP-11613. Remove commons-httpclient dependency from hadoop-azure. Contributed by Masatake Iwasaki.
HADOOP-11613. Remove commons-httpclient dependency from hadoop-azure. Contributed by Masatake Iwasaki.
HADOOP-11613. Remove commons-httpclient dependency from hadoop-azure. Contributed by Masatake Iwasaki.
HADOOP-11613. Remove commons-httpclient dependency from hadoop-azure. Contributed by Masatake Iwasaki.
CAMEL-2330 applied patch with thanks to Pavel
CAMEL-2330 applied patch with thanks to Pavel
CAMEL-2330 applied patch with thanks to Pavel
CAMEL-2330 applied patch with thanks to Pavel
CAMEL-2330 applied patch with thanks to Pavel
CAMEL-2330 applied patch with thanks to Pavel
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
commons logging -> slf4j 1.1.0
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
slf4j log impl
Remove dependency to EasyMock. Rework a single test to Mockito based
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
2986747; feature; migration to SLF4J API in favor of commons-logging;
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Switch from EasyMock to Mockito
Updated UI tests to use junit instead of testNG.
Updated UI tests to use junit instead of testNG.
Switched to JUnit over TestNG
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
HSEARCH-197 move to slf4j
This is a non-functional attempt to update ksoap2-android from commons-httpclient-3.1 to org.apache.httpcomponents-httpclient-4.x.
Update to latest HTTP Components
IN PROGRESS - issue FWK-119: Testes da extensão Servlet
IN PROGRESS - issue FWK-119: Testes da extensão Servlet
IN PROGRESS - issue FWK-119: Testes da extensão Servlet
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
"[PPP-3735] - Use of vulnerable component httpclient-3.0.1.jar, commons-httpclient-3.1 - httpclient-4.0.1.jar, SONATYPE-2007-0004, CVE-2012-6153, CVE-2011-1498, CVE-2014-3577"
Fix for https://issues.apache.org/jira/browse/AMQ-3521
Fix for https://issues.apache.org/jira/browse/AMQ-3521
Fix for https://issues.apache.org/jira/browse/AMQ-3521
Fix for https://issues.apache.org/jira/browse/AMQ-3521
Fix for https://issues.apache.org/jira/browse/AMQ-3521
Fix for https://issues.apache.org/jira/browse/AMQ-3521
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
Update project dependencies to be Spring IO compliant
HV-57 move to slf4j
HV-57 move to slf4j
HV-57 move to slf4j
HV-57 move to slf4j
HV-57 move to slf4j
HV-57 move to slf4j
HV-57 move to slf4j
HV-57 move to slf4j
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
JSEC-118 - addedd SLF4J and removed commons logging.
